2025-07-09 22:14:10,922 - INFO - Data Ingestion started ..

2025-07-09 22:14:11,019 - INFO - Data Ingestion Complete ..

2025-07-09 22:14:14,735 - INFO - Data Preprocessing Started ..

2025-07-09 22:14:17,739 - INFO - Data Preprocessing Complete ..

2025-07-09 22:14:17,831 - INFO - Fold 1/2 ..

2025-07-09 22:14:17,831 - INFO - GRU instantiated with 23361 params ..

2025-07-09 22:14:18,440 - INFO - Training started on GRU ..

2025-07-09 22:14:43,208 - INFO - Epoch 1/1  Train MAE: 2.1991   Val MAE: 1.5222   LR=2.20e-03

2025-07-09 22:14:43,208 - INFO - Training finished ..

2025-07-09 22:14:43,208 - INFO - Avg epoch time 24.77s

2025-07-09 22:14:43,208 - INFO - Saving the model ..

2025-07-09 22:14:43,215 - INFO - Saving Complete ..

2025-07-09 22:14:43,215 - INFO - Loading the model ..

2025-07-09 22:14:43,219 - INFO - Model loaded ..

2025-07-09 22:14:43,219 - INFO - Running Evaluation on the test set ..

2025-07-09 22:14:46,233 - INFO - Final MAE on test data for fold 1: 1.4806, MAPE: 0.0638

2025-07-09 22:14:46,233 - INFO - Evaluation complete ..

2025-07-09 22:14:46,238 - INFO - Fold 2/2 ..

2025-07-09 22:14:46,238 - INFO - GRU instantiated with 23361 params ..

2025-07-09 22:14:46,265 - INFO - Training started on GRU ..

2025-07-09 22:15:10,755 - INFO - Epoch 1/1  Train MAE: 2.2332   Val MAE: 1.4803   LR=2.20e-03

2025-07-09 22:15:10,756 - INFO - Training finished ..

2025-07-09 22:15:10,756 - INFO - Saving the model ..

2025-07-09 22:15:10,762 - INFO - Saving Complete ..

2025-07-09 22:15:10,762 - INFO - Loading the model ..

2025-07-09 22:15:10,767 - INFO - Model loaded ..

2025-07-09 22:15:10,768 - INFO - Running Evaluation on the test set ..

2025-07-09 22:15:13,739 - INFO - Final MAE on test data for fold 2: 1.4823, MAPE: 0.0644

2025-07-09 22:15:13,739 - INFO - Evaluation complete ..

2025-07-09 22:15:13,739 - INFO - MAE across folds : [1.4805810451507568, 1.482343077659607]

2025-07-09 22:15:13,739 - INFO - Avg MAE across folds: 1.4814620614051819

2025-07-09 22:15:13,751 - INFO - Fold 1/2 ..

2025-07-09 22:15:13,751 - INFO - LSTM instantiated with 25473 params ..

2025-07-09 22:15:13,776 - INFO - Training started on LSTM ..

2025-07-09 22:15:36,052 - INFO - Epoch 1/1  Train MAE: 2.1922   Val MAE: 1.4253   LR=2.20e-03

2025-07-09 22:15:36,052 - INFO - Training finished ..

2025-07-09 22:15:36,052 - INFO - Avg epoch time 22.28s

2025-07-09 22:15:36,052 - INFO - Saving the model ..

2025-07-09 22:15:36,059 - INFO - Saving Complete ..

2025-07-09 22:15:36,059 - INFO - Loading the model ..

2025-07-09 22:15:36,064 - INFO - Model loaded ..

2025-07-09 22:15:36,064 - INFO - Running Evaluation on the test set ..

2025-07-09 22:15:38,740 - INFO - Final MAE on test data for fold 1: 1.3750, MAPE: 0.0562

2025-07-09 22:15:38,740 - INFO - Evaluation complete ..

2025-07-09 22:15:38,744 - INFO - Fold 2/2 ..

2025-07-09 22:15:38,744 - INFO - LSTM instantiated with 25473 params ..

2025-07-09 22:15:38,770 - INFO - Training started on LSTM ..

2025-07-09 22:16:01,214 - INFO - Epoch 1/1  Train MAE: 2.3003   Val MAE: 1.6526   LR=2.20e-03

2025-07-09 22:16:01,214 - INFO - Training finished ..

2025-07-09 22:16:01,214 - INFO - Saving the model ..

2025-07-09 22:16:01,221 - INFO - Saving Complete ..

2025-07-09 22:16:01,221 - INFO - Loading the model ..

2025-07-09 22:16:01,226 - INFO - Model loaded ..

2025-07-09 22:16:01,226 - INFO - Running Evaluation on the test set ..

2025-07-09 22:16:04,153 - INFO - Final MAE on test data for fold 2: 1.6607, MAPE: 0.0638

2025-07-09 22:16:04,153 - INFO - Evaluation complete ..

2025-07-09 22:16:04,153 - INFO - MAE across folds : [1.3749526739120483, 1.6606862545013428]

2025-07-09 22:16:04,153 - INFO - Avg MAE across folds: 1.5178194642066956

2025-07-09 22:16:04,163 - INFO - Fold 1/2 ..

2025-07-09 22:16:04,163 - INFO - RNN instantiated with 19137 params ..

2025-07-09 22:16:04,187 - INFO - Training started on RNN ..

2025-07-09 22:16:28,310 - INFO - Epoch 1/1  Train MAE: 2.1523   Val MAE: 1.4265   LR=2.20e-03

2025-07-09 22:16:28,310 - INFO - Training finished ..

2025-07-09 22:16:28,310 - INFO - Avg epoch time 24.12s

2025-07-09 22:16:28,310 - INFO - Saving the model ..

2025-07-09 22:16:28,316 - INFO - Saving Complete ..

2025-07-09 22:16:28,317 - INFO - Loading the model ..

2025-07-09 22:16:28,321 - INFO - Model loaded ..

2025-07-09 22:16:28,321 - INFO - Running Evaluation on the test set ..

2025-07-09 22:16:31,243 - INFO - Final MAE on test data for fold 1: 1.3937, MAPE: 0.0604

2025-07-09 22:16:31,244 - INFO - Evaluation complete ..

2025-07-09 22:16:31,249 - INFO - Fold 2/2 ..

2025-07-09 22:16:31,249 - INFO - RNN instantiated with 19137 params ..

2025-07-09 22:16:31,273 - INFO - Training started on RNN ..

2025-07-09 22:16:54,746 - INFO - Epoch 1/1  Train MAE: 2.2584   Val MAE: 1.4484   LR=2.20e-03

2025-07-09 22:16:54,746 - INFO - Training finished ..

2025-07-09 22:16:54,746 - INFO - Saving the model ..

2025-07-09 22:16:54,753 - INFO - Saving Complete ..

2025-07-09 22:16:54,753 - INFO - Loading the model ..

2025-07-09 22:16:54,757 - INFO - Model loaded ..

2025-07-09 22:16:54,757 - INFO - Running Evaluation on the test set ..

2025-07-09 22:16:57,495 - INFO - Final MAE on test data for fold 2: 1.4380, MAPE: 0.0598

2025-07-09 22:16:57,495 - INFO - Evaluation complete ..

2025-07-09 22:16:57,495 - INFO - MAE across folds : [1.3936927318572998, 1.4379611015319824]

2025-07-09 22:16:57,495 - INFO - Avg MAE across folds: 1.4158269166946411

2025-07-09 22:16:57,499 - INFO - Initiating Model Eval comparisons ..
2025-07-09 22:16:57,741 - INFO - Model Eval comparisons Complete ..
2025-07-09 22:16:57,741 - INFO - Initiating Model Feature Imp using ShAp ..
2025-07-09 22:16:58,558 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,558 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,558 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,573 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:58,649 - INFO - np.sum(w_aug) = 46.000000000000014
2025-07-09 22:16:58,649 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:58,653 - INFO - phi = array([ 0.        ,  0.        ,  0.78382645,  0.        , -0.94205271,
        0.        ,  0.        , -1.82366664,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        , -0.55859288,  0.        ,  0.        ,
       -0.54113258,  0.        , -2.06021736,  0.        , -1.96759337,
       -1.7184418 , -2.31452093,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.74834103,
        0.        ])
2025-07-09 22:16:58,660 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,660 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,660 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,674 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:58,684 - INFO - np.sum(w_aug) = 46.000000000000014
2025-07-09 22:16:58,684 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:58,688 - INFO - phi = array([0.        , 0.        , 0.        , 0.        , 0.72403333,
       0.        , 0.        , 1.99811672, 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 1.02399112, 0.23497169, 0.        , 0.        ,
       1.21321733, 0.34157107, 1.79727892, 0.        , 1.47573854,
       1.16053868, 2.06775669, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        ])
2025-07-09 22:16:58,695 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,695 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,695 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,710 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:58,719 - INFO - np.sum(w_aug) = 46.000000000000014
2025-07-09 22:16:58,720 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:58,723 - INFO - phi = array([ 0.        ,  0.        ,  0.        ,  0.        , -1.67977078,
        0.        ,  0.        , -4.23184614,  0.        ,  0.        ,
        0.        , -0.28287369,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -1.11404237,  0.        ,  0.        ,  0.        ,
       -1.38269968,  0.        , -3.34866121,  0.        , -3.3460314 ,
       -3.21481138, -3.50690359,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
       -0.71619532])
2025-07-09 22:16:58,729 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,730 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,730 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,745 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:58,755 - INFO - np.sum(w_aug) = 46.000000000000014
2025-07-09 22:16:58,756 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:58,760 - INFO - phi = array([ 0.        ,  0.        ,  0.        ,  0.        , -0.96364782,
        1.08499116,  0.        , -1.48564444,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
       -0.31866988,  0.        , -1.5730138 ,  0.        , -1.53479609,
       -1.48858044, -1.33649345,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        , -0.18189104,
       -0.23999128])
2025-07-09 22:16:58,766 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,766 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,766 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,781 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:58,792 - INFO - np.sum(w_aug) = 46.000000000000014
2025-07-09 22:16:58,792 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:58,796 - INFO - phi = array([ 0.        ,  0.        ,  0.        ,  0.        , -1.01381212,
        0.        ,  0.        , -1.66355208,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  1.50117987,  0.        ,  0.        ,
       -0.1379877 ,  0.        , -1.57685132,  0.        , -1.55881763,
       -1.69907943, -1.26848239,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        , -0.24210328,
       -0.29753298])
2025-07-09 22:16:58,802 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,802 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,802 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,818 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:58,828 - INFO - np.sum(w_aug) = 46.000000000000014
2025-07-09 22:16:58,828 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:58,832 - INFO - phi = array([ 0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
       -2.34441735,  0.        ,  0.93809683,  0.34521459,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  1.77942543,  3.07592411,  0.        ,  0.        ,
        1.79604901,  0.4430762 ,  0.        ,  0.        ,  0.31832532,
        0.3261056 ,  0.42699936,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ])
2025-07-09 22:16:58,838 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,839 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,839 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,853 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:58,864 - INFO - np.sum(w_aug) = 46.000000000000014
2025-07-09 22:16:58,864 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:58,868 - INFO - phi = array([0.        , 0.        , 0.        , 0.        , 1.77933417,
       0.79149688, 0.        , 4.1344227 , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.85259361, 2.293005  , 0.        , 0.        ,
       0.79611421, 0.        , 2.45764565, 0.        , 2.43624635,
       2.51929777, 1.78338177, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        ])
2025-07-09 22:16:58,873 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,874 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,874 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,889 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:58,899 - INFO - np.sum(w_aug) = 46.00000000000002
2025-07-09 22:16:58,900 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:58,903 - INFO - phi = array([ 0.        ,  0.        ,  0.        ,  0.        , -0.33126781,
       -0.31391862,  0.        , -0.40489109,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        , -0.90158492,  0.        ,  0.        ,
        0.        ,  0.        , -0.57002077,  0.        , -0.587692  ,
       -0.67264167, -0.20965881,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        , -0.17618487,
       -0.18690457])
2025-07-09 22:16:58,910 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,910 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,910 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,925 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:58,935 - INFO - np.sum(w_aug) = 46.00000000000003
2025-07-09 22:16:58,935 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:58,939 - INFO - phi = array([ 0.        ,  0.        ,  0.        ,  0.        , -1.28344028,
        1.81793453,  0.        , -2.89320067,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -0.67507202, -0.56986605,  0.        ,  0.        ,
       -0.88626205,  0.        , -2.29545077,  0.        , -2.27609741,
       -2.30131593, -2.1971527 ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ])
2025-07-09 22:16:58,945 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,945 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,945 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,959 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:58,969 - INFO - np.sum(w_aug) = 46.000000000000014
2025-07-09 22:16:58,969 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:58,973 - INFO - phi = array([ 0.        ,  0.        ,  0.        ,  0.        , -0.2803238 ,
        2.03673565,  0.        , -0.36511237, -0.20024379,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -0.51717667,  0.        ,  0.        ,  0.        ,
       -0.691144  ,  0.        , -0.51084712,  0.        , -0.55959747,
       -0.7513612 , -0.36143179,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ])
2025-07-09 22:16:58,979 - INFO - num_full_subsets = 1
2025-07-09 22:16:58,979 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
